,time,spline,prediction,target
0,1.7e-06,-5.1413813,-100.589615,-5.1413813
1,1.73e-06,2.791747,2.791747,-1.8476801
2,1.75e-06,8.373933,8.373933,1.6562264
3,1.77e-06,14.174501,14.174501,5.3632574
4,1.79e-06,20.179426,20.179426,9.265601
5,1.81e-06,26.374681,26.374681,13.354957
6,1.83e-06,32.74624,32.74624,17.624245
7,1.85e-06,39.280067,39.280067,22.082985
8,1.87e-06,45.962147,45.962147,26.740702
9,1.89e-06,52.778454,52.778454,31.616432
10,1.91e-06,59.714954,59.714954,36.715553
11,1.94e-06,70.31439,70.31439,42.056374
12,1.96e-06,77.49001,77.49001,47.656715
13,1.98e-06,84.73674,84.73674,53.51194
14,2e-06,92.04054,92.04054,59.615215
15,2.02e-06,99.38739,99.38739,65.966286
16,2.04e-06,106.76327,106.76327,72.55735
17,2.06e-06,114.15414,114.15414,79.37473
18,2.09e-06,125.23788,125.23788,86.40355
19,2.11e-06,132.60487,132.60487,93.6135
20,2.13e-06,139.93776,139.93776,100.96726
21,2.15e-06,147.22253,147.22253,108.44041
22,2.17e-06,154.44516,154.44516,116.02195
23,2.19e-06,161.5916,161.5916,123.71532
24,2.21e-06,168.64786,168.64786,131.53221
25,2.23e-06,175.59987,175.59987,139.48314
26,2.25e-06,182.43361,182.43361,147.56541
27,2.28e-06,192.43182,192.43182,155.7661
28,2.3e-06,198.90857,198.90857,164.0808
29,2.32e-06,205.21796,205.21796,172.50487
30,2.34e-06,211.34598,211.34598,181.00194
31,2.36e-06,217.27858,217.27858,189.54247
32,2.38e-06,223.00177,223.00177,198.06834
33,2.4e-06,228.5015,228.5015,206.53809
34,2.42e-06,233.76373,233.76373,214.9204
35,2.45e-06,241.18114,241.18114,223.18358
36,2.47e-06,245.7883,245.7883,231.26854
37,2.49e-06,250.10889,250.10889,239.12889
38,2.51e-06,254.12888,254.12888,246.74901
39,2.53e-06,257.83423,257.83423,254.11522
40,2.55e-06,261.21094,-72.170364,261.21094
41,2.57e-06,264.24814,264.24814,267.95898
42,2.59e-06,266.94772,266.94772,274.30807
43,2.61e-06,269.3148,269.3148,280.21213
44,2.64e-06,272.2531,272.2531,285.7163
45,2.66e-06,273.81116,273.81116,290.697
46,2.68e-06,275.05444,275.05444,295.00708
47,2.7e-06,275.98813,275.98813,298.75513
48,2.72e-06,276.61728,276.61728,301.96484
49,2.74e-06,276.94693,276.94693,304.72556
50,2.76e-06,276.98224,276.98224,307.15158
51,2.78e-06,276.7282,276.7282,309.7004
52,2.8e-06,276.19,276.19,311.95358
53,2.82e-06,275.37265,275.37265,313.71045
54,2.84e-06,274.28125,274.28125,314.9536
55,2.86e-06,272.92087,272.92087,315.74878
56,2.88e-06,271.29666,271.29666,316.11548
57,2.91e-06,268.37665,268.37665,316.0056
58,2.93e-06,266.11496,266.11496,315.3977
59,2.95e-06,263.6072,263.6072,314.37082
60,2.97e-06,260.85843,260.85843,312.84348
61,2.99e-06,257.87378,257.87378,310.78952
62,3.01e-06,254.65826,254.65826,308.26852
63,3.03e-06,251.21703,251.21703,305.31787
64,3.05e-06,247.55511,247.55511,302.10156
65,3.07e-06,243.67764,243.67764,298.60718
66,3.09e-06,239.58968,239.58968,294.76855
67,3.11e-06,235.2963,235.2963,290.3877
68,3.13e-06,230.8026,230.8026,285.2898
69,3.15e-06,226.11368,226.11368,279.2009
70,3.17e-06,221.23457,221.23457,271.90915
71,3.19e-06,216.17043,216.17043,263.69824
72,3.21e-06,210.92628,210.92628,255.1721
73,3.23e-06,205.50725,205.50725,246.06615
74,3.26e-06,197.06187,197.06187,235.81078
75,3.28e-06,191.22783,191.22783,224.71141
76,3.3e-06,185.23668,185.23668,212.73412
77,3.32e-06,179.0935,179.0935,200.04247
78,3.34e-06,172.80339,172.80339,186.8994
79,3.36e-06,166.37144,166.37144,173.40746
80,3.38e-06,159.80272,-11.227961,159.80272
81,3.4e-06,153.10294,153.10294,146.18236
82,3.42e-06,146.2802,146.2802,132.51439
83,3.44e-06,139.34332,139.34332,118.70677
84,3.46e-06,132.30104,132.30104,104.70238
85,3.48e-06,125.16212,125.16212,90.49412
86,3.5e-06,117.9353,117.9353,76.13573
87,3.52e-06,110.62937,110.62937,62.17454
88,3.55e-06,99.54129,99.54129,48.731667
89,3.57e-06,92.07588,92.07588,35.956764
90,3.59e-06,84.56202,84.56202,23.95359
91,3.61e-06,77.008446,77.008446,12.885718
92,3.63e-06,69.423935,69.423935,2.7992928
93,3.65e-06,61.817245,61.817245,-6.4714594
94,3.67e-06,54.197136,54.197136,-15.136499
95,3.69e-06,46.57237,46.57237,-23.385279
96,3.71e-06,38.9517,38.9517,-31.251245
97,3.73e-06,31.343891,31.343891,-38.94119
98,3.76e-06,19.975456,19.975456,-46.412376
99,3.78e-06,12.438127,12.438127,-53.52859
100,3.8e-06,4.9443183,4.9443183,-60.15359
101,3.82e-06,-2.497208,-2.497208,-66.15261
102,3.84e-06,-9.877692,-9.877692,-71.49294
103,3.86e-06,-17.188374,-17.188374,-76.26712
104,3.88e-06,-24.420494,-24.420494,-80.616486
105,3.91e-06,-35.102207,-35.102207,-84.647
106,3.93e-06,-42.09959,-42.09959,-88.4202
107,3.95e-06,-48.987755,-48.987755,-92.05008
108,3.97e-06,-55.75794,-55.75794,-95.69095
109,3.99e-06,-62.401375,-62.401375,-99.47927
110,4.01e-06,-68.90931,-68.90931,-103.46756
111,4.03e-06,-75.27297,-75.27297,-107.43533
112,4.06e-06,-84.52882,-84.52882,-110.76053
113,4.08e-06,-90.4935,-90.4935,-113.78445
114,4.1e-06,-96.283264,-96.283264,-116.60599
