,time,spline,prediction,target
0,4.23e-06,-129.04788,-103.89753,-129.04788
1,4.25e-06,-132.0499,-132.0499,-128.85086
2,4.27e-06,-135.06076,-135.06076,-127.53591
3,4.29e-06,-138.07942,-138.07942,-124.92678
4,4.32e-06,-142.61978,-142.61978,-121.13968
5,4.34e-06,-145.65337,-145.65337,-116.760284
6,4.36e-06,-148.69113,-148.69113,-112.653595
7,4.38e-06,-151.73198,-151.73198,-109.866
8,4.4e-06,-154.7749,-154.7749,-109.25124
9,4.42e-06,-157.81883,-157.81883,-111.05423
10,4.44e-06,-160.86273,-160.86273,-114.87503
11,4.47e-06,-165.42627,-165.42627,-119.8677
12,4.49e-06,-168.46553,-168.46553,-125.160675
13,4.51e-06,-171.50114,-171.50114,-130.01688
14,4.53e-06,-174.532,-174.532,-134.03421
15,4.55e-06,-177.5571,-177.5571,-137.17435
16,4.57e-06,-180.57538,-180.57538,-139.5403
17,4.59e-06,-183.58582,-183.58582,-141.36282
18,4.62e-06,-188.08444,-188.08444,-142.89505
19,4.64e-06,-191.07068,-191.07068,-144.28055
20,4.66e-06,-194.0454,-194.0454,-145.60135
21,4.68e-06,-197.00755,-197.00755,-146.92166
22,4.7e-06,-199.95613,-199.95613,-148.31839
23,4.72e-06,-202.89005,-202.89005,-149.81058
24,4.74e-06,-205.80827,-205.80827,-151.39505
25,4.77e-06,-210.15395,-210.15395,-153.14261
26,4.79e-06,-213.02841,-213.02841,-155.12747
27,4.81e-06,-215.88353,-215.88353,-157.41434
28,4.83e-06,-218.71826,-218.71826,-160.0386
29,4.85e-06,-221.53157,-221.53157,-162.9766
30,4.87e-06,-224.32242,-224.32242,-166.20486
31,4.9e-06,-228.46426,-228.46426,-169.63211
32,4.92e-06,-231.19437,-231.19437,-173.30276
33,4.94e-06,-233.89835,-233.89835,-177.20096
34,4.96e-06,-236.57515,-236.57515,-181.2493
35,4.98e-06,-239.22375,-239.22375,-185.42314
36,5e-06,-241.8431,-241.8431,-189.70511
37,5.02e-06,-244.43213,-244.43213,-194.09573
38,5.04e-06,-246.98984,-246.98984,-198.58084
39,5.06e-06,-249.51515,-249.51515,-203.17728
40,5.08e-06,-252.00703,-252.00703,-207.85574
41,5.11e-06,-255.6799,-255.6799,-212.63553
42,5.13e-06,-258.08362,-258.08362,-217.60306
43,5.15e-06,-260.4503,-260.4503,-222.67435
44,5.17e-06,-262.7788,-262.7788,-227.82278
45,5.19e-06,-265.06818,-265.06818,-233.06474
46,5.21e-06,-267.31732,-267.31732,-238.33865
47,5.23e-06,-269.52518,-269.52518,-243.62552
48,5.25e-06,-271.69077,-271.69077,-248.87161
49,5.27e-06,-273.813,-273.813,-253.95804
50,5.29e-06,-275.8908,-275.8908,-258.62064
51,5.32e-06,-278.9221,-278.9221,-262.87845
52,5.34e-06,-280.88434,-280.88434,-266.81985
53,5.36e-06,-282.79858,-282.79858,-270.50784
54,5.38e-06,-284.66376,-284.66376,-274.00296
55,5.4e-06,-286.4788,-286.4788,-277.26688
56,5.42e-06,-288.2426,-288.2426,-280.2764
57,5.44e-06,-289.95428,-289.95428,-283.04007
58,5.46e-06,-291.61264,-291.61264,-285.6448
59,5.48e-06,-293.21667,-293.21667,-288.1634
60,5.51e-06,-295.51868,-295.51868,-290.78543
61,5.53e-06,-296.9824,-296.9824,-293.57376
62,5.55e-06,-298.38812,-298.38812,-296.42654
63,5.57e-06,-299.73486,-299.73486,-299.2044
64,5.59e-06,-301.02158,-301.02158,-301.8428
65,5.61e-06,-302.24722,-302.24722,-304.35916
66,5.63e-06,-303.41068,-303.41068,-306.65726
67,5.65e-06,-304.51096,-304.51096,-308.69193
68,5.67e-06,-305.54703,-305.54703,-310.4861
69,5.7e-06,-306.97842,-306.97842,-312.1182
70,5.72e-06,-307.84933,-307.84933,-313.68362
71,5.74e-06,-308.6524,-308.6524,-315.03592
72,5.76e-06,-309.38654,-309.38654,-316.1934
73,5.78e-06,-310.05075,-310.05075,-317.14212
74,5.8e-06,-310.6439,-310.6439,-317.90216
75,5.82e-06,-311.165,-311.165,-318.47342
76,5.84e-06,-311.613,-311.613,-318.82254
77,5.87e-06,-312.1457,-312.1457,-318.96878
78,5.89e-06,-312.40637,-312.40637,-318.91946
79,5.91e-06,-312.59033,-312.59033,-318.699
80,5.93e-06,-312.69647,-312.69647,-318.3162
81,5.95e-06,-312.7238,-312.7238,-317.76834
82,5.97e-06,-312.67123,-312.67123,-317.06647
83,5.99e-06,-312.53772,-312.53772,-316.25613
84,6.01e-06,-312.32224,-312.32224,-315.37894
85,6.03e-06,-312.02377,-312.02377,-314.4578
86,6.05e-06,-311.64127,-311.64127,-313.51688
87,6.07e-06,-311.1736,-311.1736,-312.57892
88,6.09e-06,-310.61984,-310.61984,-311.6851
89,6.12e-06,-309.62534,-309.62534,-310.84354
90,6.14e-06,-308.85162,-308.85162,-309.9949
91,6.16e-06,-307.9881,-307.9881,-309.08865
92,6.18e-06,-307.03372,-307.03372,-308.1282
93,6.2e-06,-305.9875,-305.9875,-307.09647
94,6.22e-06,-304.8483,-304.8483,-305.96268
95,6.24e-06,-303.61514,-303.61514,-304.71072
96,6.26e-06,-302.287,-302.287,-303.2864
97,6.28e-06,-300.86273,-300.86273,-301.63846
98,6.3e-06,-299.3414,-299.3414,-299.836
99,6.32e-06,-297.7219,-297.7219,-297.92093
100,6.34e-06,-296.0032,-102.80029,-296.0032
101,6.36e-06,-294.18478,-294.18478,-293.94168
102,6.38e-06,-292.26797,-292.26797,-291.7466
103,6.4e-06,-290.25473,-290.25473,-289.40848
104,6.42e-06,-288.14694,-288.14694,-286.90994
105,6.44e-06,-285.94644,-285.94644,-284.23636
106,6.46e-06,-283.65518,-283.65518,-281.37625
107,6.48e-06,-281.27502,-281.27502,-278.32083
108,6.5e-06,-278.80783,-278.80783,-275.06183
109,6.52e-06,-276.25555,-276.25555,-271.59088
110,6.54e-06,-273.62003,-273.62003,-267.8997
111,6.56e-06,-270.90314,-270.90314,-263.9788
112,6.58e-06,-268.10687,-268.10687,-259.81888
113,6.6e-06,-265.233,-265.233,-255.41165
114,6.62e-06,-262.28348,-262.28348,-250.75198
115,6.64e-06,-259.2602,-259.2602,-245.83377
116,6.67e-06,-254.59106,-254.59106,-240.57742
117,6.69e-06,-251.39162,-251.39162,-235.07303
118,6.71e-06,-248.125,-248.125,-229.35062
119,6.73e-06,-244.79312,-244.79312,-223.44022
120,6.75e-06,-241.39786,-241.39786,-217.37088
121,6.77e-06,-237.9411,-237.9411,-211.17044
122,6.79e-06,-234.42476,-234.42476,-204.8677
123,6.81e-06,-230.85071,-230.85071,-198.48686
124,6.83e-06,-227.22084,-227.22084,-192.04495
125,6.85e-06,-223.53703,-223.53703,-185.55667
126,6.87e-06,-219.80121,-219.80121,-179.02908
127,6.89e-06,-216.01523,-216.01523,-172.45706
128,6.91e-06,-212.181,-212.181,-165.84329
129,6.93e-06,-208.30038,-208.30038,-159.2056
130,6.95e-06,-204.37534,-204.37534,-152.55179
131,6.97e-06,-200.40767,-200.40767,-145.8677
132,6.99e-06,-196.39932,-196.39932,-139.14845
133,7.02e-06,-190.31462,-190.31462,-132.40482
134,7.04e-06,-186.21281,-186.21281,-125.66873
135,7.06e-06,-182.07692,-182.07692,-118.96805
136,7.08e-06,-177.90884,-177.90884,-112.28909
137,7.1e-06,-173.71046,-173.71046,-105.65506
138,7.12e-06,-169.48366,-169.48366,-99.08792
139,7.14e-06,-165.23036,-165.23036,-92.60183
140,7.16e-06,-160.95242,-160.95242,-86.19973
141,7.18e-06,-156.65178,-156.65178,-79.88406
142,7.2e-06,-152.33025,-152.33025,-73.657005
143,7.22e-06,-147.98978,-147.98978,-67.51785
144,7.24e-06,-143.63225,-143.63225,-61.452663
145,7.26e-06,-139.25954,-139.25954,-55.480984
146,7.28e-06,-134.87354,-134.87354,-49.659695
147,7.3e-06,-130.47615,-130.47615,-43.999783
148,7.32e-06,-126.06926,-126.06926,-38.507103
149,7.35e-06,-119.44523,-119.44523,-33.176052
150,7.37e-06,-115.02284,-115.02284,-27.987574
151,7.39e-06,-110.597565,-110.597565,-22.89895
152,7.41e-06,-106.171295,-106.171295,-17.895533
153,7.43e-06,-101.74592,-101.74592,-12.953638
154,7.45e-06,-97.32332,-97.32332,-8.097192
155,7.47e-06,-92.90539,-92.90539,-3.1567624
156,7.49e-06,-88.49403,-88.49403,1.7917243
157,7.52e-06,-81.893425,-81.893425,6.695045
158,7.54e-06,-77.506744,-77.506744,11.481178
159,7.56e-06,-73.13323,-73.13323,16.10691
160,7.58e-06,-68.7748,-68.7748,20.51194
161,7.6e-06,-64.43332,-64.43332,24.577614
162,7.62e-06,-60.110695,-60.110695,28.179665
163,7.64e-06,-55.80881,-55.80881,31.23484
164,7.67e-06,-49.399,-49.399,34.122536
165,7.69e-06,-45.157234,-45.157234,36.92771
166,7.71e-06,-40.942825,-40.942825,39.6428
167,7.73e-06,-36.75766,-36.75766,42.26414
168,7.75e-06,-32.60363,-32.60363,44.805885
169,7.77e-06,-28.48263,-28.48263,47.303688
170,7.79e-06,-24.396545,-24.396545,49.78855
171,7.82e-06,-18.337027,-18.337027,52.27171
172,7.84e-06,-14.346506,-14.346506,54.750225
173,7.86e-06,-10.397519,-10.397519,57.209938
174,7.88e-06,-6.491956,-6.491956,59.6262
175,7.9e-06,-2.6317067,-2.6317067,61.97166
176,7.92e-06,1.1813387,1.1813387,64.196754
177,7.94e-06,4.94529,4.94529,66.29417
178,7.97e-06,10.495029,10.495029,68.27561
179,7.99e-06,14.1279745,14.1279745,70.14231
180,8.01e-06,17.705208,17.705208,71.89939
181,8.03e-06,21.224842,21.224842,73.56931
182,8.05e-06,24.684984,24.684984,75.14549
183,8.07e-06,28.083746,28.083746,76.525375
184,8.09e-06,31.419237,31.419237,77.67747
185,8.11e-06,34.689564,34.689564,78.580795
186,8.14e-06,39.468742,39.468742,79.264145
187,8.16e-06,42.567898,42.567898,79.75559
188,8.18e-06,45.595272,45.595272,80.08787
189,8.2e-06,48.54898,48.54898,80.31492
190,8.22e-06,51.427128,51.427128,80.44553
191,8.24e-06,54.227833,54.227833,80.50584
192,8.26e-06,56.949192,56.949192,80.47532
193,8.28e-06,59.58932,59.58932,80.361305
194,8.31e-06,63.39308,63.39308,80.149635
195,8.33e-06,65.82188,65.82188,79.83103
196,8.35e-06,68.16282,68.16282,79.39573
197,8.37e-06,70.414024,70.414024,78.82664
198,8.39e-06,72.5736,72.5736,78.170395
199,8.41e-06,74.63967,74.63967,77.427956
200,8.43e-06,76.61034,-102.996635,76.61034
201,8.46e-06,79.38503,79.38503,75.74436
202,8.48e-06,81.11517,81.11517,74.867905
203,8.5e-06,82.75098,82.75098,74.03343
204,8.52e-06,84.293625,84.293625,73.3015
205,8.54e-06,85.7443,85.7443,72.72288
206,8.56e-06,87.10418,87.10418,72.33225
207,8.58e-06,88.37445,88.37445,72.147446
208,8.61e-06,90.11441,90.11441,72.13938
209,8.63e-06,91.165825,91.165825,72.25095
210,8.65e-06,92.13177,92.13177,72.52488
211,8.67e-06,93.01341,93.01341,72.759995
212,8.69e-06,93.81196,93.81196,72.830055
213,8.71e-06,94.52857,94.52857,72.53684
214,8.74e-06,95.45247,95.45247,71.91306
215,8.76e-06,95.969444,95.969444,70.94285
216,8.78e-06,96.40864,96.40864,69.6135
217,8.8e-06,96.77122,96.77122,67.99901
218,8.82e-06,97.05837,97.05837,66.22288
219,8.84e-06,97.27129,97.27129,64.45725
220,8.87e-06,97.45406,97.45406,62.750957
221,8.89e-06,97.486565,97.486565,61.184795
222,8.91e-06,97.448944,97.448944,59.816387
223,8.93e-06,97.34242,97.34242,58.62278
224,8.95e-06,97.16816,97.16816,57.72044
225,8.97e-06,96.92734,96.92734,57.152077
226,9e-06,96.44391,96.44391,56.83787
227,9.02e-06,96.04188,96.04188,56.612038
228,9.04e-06,95.57743,95.57743,56.32542
229,9.06e-06,95.05175,95.05175,55.884987
230,9.08e-06,94.46602,94.46602,55.238747
231,9.1e-06,93.82142,93.82142,54.39671
232,9.12e-06,93.11913,93.11913,53.442852
233,9.14e-06,92.36034,92.36034,52.46336
234,9.16e-06,91.54623,91.54623,51.59007
235,9.18e-06,90.67798,90.67798,50.85252
236,9.21e-06,89.27667,89.27667,50.296364
237,9.23e-06,88.278244,88.278244,49.93186
238,9.25e-06,87.22981,87.22981,49.738014
239,9.27e-06,86.13257,86.13257,49.64036
240,9.29e-06,84.987686,84.987686,49.6013
241,9.31e-06,83.79635,83.79635,49.556866
242,9.33e-06,82.559746,82.559746,49.454327
243,9.35e-06,81.279045,81.279045,49.089333
244,9.37e-06,79.955444,79.955444,48.594948
245,9.39e-06,78.59012,78.59012,48.03318
246,9.41e-06,77.18425,77.18425,47.45994
247,9.43e-06,75.73902,75.73902,46.96116
248,9.45e-06,74.255615,74.255615,46.570778
249,9.48e-06,71.96152,71.96152,46.247295
250,9.5e-06,70.38783,70.38783,45.91795
251,9.52e-06,68.78013,68.78013,45.503395
252,9.54e-06,67.13956,67.13956,44.969215
253,9.56e-06,65.46731,65.46731,44.285133
254,9.58e-06,63.764584,63.764584,43.447002
255,9.6e-06,62.032536,62.032536,42.46531
256,9.62e-06,60.27237,60.27237,41.351055
257,9.64e-06,58.485256,58.485256,40.0969
258,9.66e-06,56.672382,56.672382,38.70701
259,9.69e-06,53.90735,53.90735,37.21482
260,9.71e-06,52.035244,52.035244,35.58445
261,9.73e-06,50.141514,50.141514,33.845924
262,9.75e-06,48.227345,48.227345,32.05442
263,9.77e-06,46.293915,46.293915,30.25608
264,9.79e-06,44.34241,44.34241,28.475075
265,9.81e-06,42.37401,42.37401,26.704811
266,9.83e-06,40.3899,40.3899,24.919657
267,9.86e-06,37.386864,37.386864,23.08738
268,9.88e-06,35.36865,35.36865,21.185282
269,9.9e-06,33.33886,33.33886,19.21238
270,9.92e-06,31.29868,31.29868,17.201881
271,9.94e-06,29.24929,29.24929,15.199683
272,9.96e-06,27.191877,27.191877,13.237037
273,9.98e-06,25.12762,25.12762,11.410866
274,1.001e-05,22.020992,22.020992,9.575661
275,1.003e-05,19.9448,19.9448,7.72776
276,1.005e-05,17.865902,17.865902,5.887916
277,1.007e-05,15.785484,15.785484,4.070289
278,1.009e-05,13.704723,13.704723,2.2900152
279,1.011e-05,11.624807,11.624807,0.5527106
280,1.013e-05,9.546914,9.546914,-1.1484613
281,1.015e-05,7.4722276,7.4722276,-2.8344965
282,1.017e-05,5.401931,5.401931,-4.529809
283,1.019e-05,3.3372064,3.3372064,-6.2546625
284,1.022e-05,0.2531529,0.2531529,-8.0219965
285,1.024e-05,-1.7924694,-1.7924694,-9.838647
286,1.026e-05,-3.8283815,-3.8283815,-11.703881
287,1.028e-05,-5.853401,-5.853401,-13.606714
288,1.03e-05,-7.8663454,-7.8663454,-15.529322
289,1.032e-05,-9.866034,-9.866034,-17.448267
290,1.034e-05,-11.85128,-11.85128,-19.339134
291,1.036e-05,-13.820906,-13.820906,-21.152613
292,1.038e-05,-15.773726,-15.773726,-22.849146
293,1.04e-05,-17.708559,-17.708559,-24.398462
294,1.042e-05,-19.624226,-19.624226,-25.775415
295,1.044e-05,-21.519537,-21.519537,-26.964382
296,1.046e-05,-23.393314,-23.393314,-27.966578
297,1.048e-05,-25.244377,-25.244377,-28.805933
298,1.05e-05,-27.071539,-27.071539,-29.517115
299,1.052e-05,-28.873623,-28.873623,-30.122583
300,1.054e-05,-30.64944,-102.9207,-30.64944
301,1.056e-05,-32.398,-32.398,-31.080103
302,1.058e-05,-34.119064,-34.119064,-31.392603
303,1.06e-05,-35.812576,-35.812576,-31.619898
304,1.063e-05,-38.30108,-38.30108,-31.782495
305,1.065e-05,-39.92549,-39.92549,-31.889673
306,1.067e-05,-41.52218,-41.52218,-31.922388
307,1.069e-05,-43.091084,-43.091084,-31.86355
308,1.071e-05,-44.63216,-44.63216,-31.712915
309,1.073e-05,-46.145348,-46.145348,-31.474148
310,1.075e-05,-47.630604,-47.630604,-31.159693
311,1.077e-05,-49.087868,-49.087868,-30.787378
312,1.079e-05,-50.517097,-50.517097,-30.365015
313,1.081e-05,-51.91824,-51.91824,-29.945581
314,1.083e-05,-53.291237,-53.291237,-29.558863
315,1.085e-05,-54.636044,-54.636044,-29.178736
316,1.087e-05,-55.952602,-55.952602,-28.814722
317,1.089e-05,-57.240868,-57.240868,-28.47854
318,1.091e-05,-58.500786,-58.500786,-28.181665
319,1.093e-05,-59.732307,-59.732307,-27.910671
320,1.095e-05,-60.935375,-60.935375,-27.653345
321,1.097e-05,-62.109947,-62.109947,-27.400173
322,1.099e-05,-63.255962,-63.255962,-27.136501
323,1.101e-05,-64.37337,-64.37337,-26.85769
324,1.103e-05,-65.46213,-65.46213,-26.558863
325,1.105e-05,-66.52217,-66.52217,-26.237818
326,1.107e-05,-67.55346,-67.55346,-25.899683
327,1.109e-05,-68.55593,-68.55593,-25.550074
328,1.111e-05,-69.52955,-69.52955,-25.192896
329,1.113e-05,-70.47425,-70.47425,-24.83108
330,1.115e-05,-71.38999,-71.38999,-24.469263
331,1.118e-05,-72.709175,-72.709175,-24.112085
332,1.12e-05,-73.55228,-73.55228,-23.767117
333,1.122e-05,-74.36623,-74.36623,-23.440699
334,1.124e-05,-75.150986,-75.150986,-23.137232
335,1.126e-05,-75.906494,-75.906494,-22.858423
336,1.128e-05,-76.632706,-76.632706,-22.601343
337,1.13e-05,-77.32956,-77.32956,-22.364038
338,1.132e-05,-77.99702,-77.99702,-22.147974
339,1.134e-05,-78.63502,-78.63502,-21.943384
340,1.136e-05,-79.243515,-79.243515,-21.74734
341,1.138e-05,-79.82246,-79.82246,-21.57229
342,1.14e-05,-80.37178,-80.37178,-21.418726
343,1.142e-05,-80.89146,-80.89146,-21.294214
344,1.144e-05,-81.38141,-81.38141,-21.215601
345,1.146e-05,-81.841606,-81.841606,-21.199
346,1.148e-05,-82.27199,-82.27199,-21.250269
347,1.15e-05,-82.67251,-82.67251,-21.368921
348,1.152e-05,-83.043106,-83.043106,-21.544703
349,1.154e-05,-83.38373,-83.38373,-21.778101
350,1.156e-05,-83.694336,-83.694336,-22.080103
351,1.158e-05,-83.97488,-83.97488,-22.4573
352,1.16e-05,-84.225296,-84.225296,-22.904078
353,1.162e-05,-84.445526,-84.445526,-23.408228
354,1.164e-05,-84.63554,-84.63554,-23.959988
355,1.166e-05,-84.79527,-84.79527,-24.553492
356,1.168e-05,-84.92468,-84.92468,-25.184107
357,1.17e-05,-85.0237,-85.0237,-25.852564
358,1.172e-05,-85.092285,-85.092285,-26.548853
359,1.174e-05,-85.1304,-85.1304,-27.263697
360,1.176e-05,-85.13797,-85.13797,-27.995874
361,1.178e-05,-85.11495,-85.11495,-28.7344
362,1.18e-05,-85.0613,-85.0613,-29.47146
363,1.182e-05,-84.97696,-84.97696,-30.211697
364,1.184e-05,-84.86188,-84.86188,-30.968288
365,1.186e-05,-84.715996,-84.715996,-31.752954
366,1.188e-05,-84.539276,-84.539276,-32.569603
367,1.19e-05,-84.33166,-84.33166,-33.41946
368,1.192e-05,-84.0931,-84.0931,-34.30203
369,1.195e-05,-83.67711,-83.67711,-35.212917
370,1.197e-05,-83.360954,-83.360954,-36.1426
371,1.199e-05,-83.01367,-83.01367,-37.076687
372,1.201e-05,-82.63521,-82.63521,-38.00613
373,1.203e-05,-82.22551,-82.22551,-38.919216
374,1.205e-05,-81.78454,-81.78454,-39.81277
375,1.207e-05,-81.312225,-81.312225,-40.68777
376,1.209e-05,-80.80854,-80.80854,-41.547386
377,1.211e-05,-80.27341,-80.27341,-42.394314
378,1.213e-05,-79.70678,-79.70678,-43.231472
379,1.215e-05,-79.10863,-79.10863,-44.062527
380,1.217e-05,-78.478874,-78.478874,-44.88406
381,1.219e-05,-77.81749,-77.81749,-45.69802
382,1.221e-05,-77.124405,-77.124405,-46.503197
383,1.223e-05,-76.399574,-76.399574,-47.2969
384,1.225e-05,-75.642944,-75.642944,-48.073757
385,1.228e-05,-74.44827,-74.44827,-48.827908
386,1.23e-05,-73.61193,-73.61193,-49.55203
387,1.232e-05,-72.743614,-72.743614,-50.24197
388,1.234e-05,-71.84327,-71.84327,-50.89065
389,1.236e-05,-70.910835,-70.910835,-51.493435
390,1.238e-05,-69.94627,-69.94627,-52.04885
391,1.24e-05,-68.94953,-68.94953,-52.562283
392,1.242e-05,-67.92055,-67.92055,-53.04495
393,1.244e-05,-66.85929,-66.85929,-53.51565
394,1.246e-05,-65.765686,-65.765686,-53.99734
395,1.249e-05,-64.06454,-64.06454,-54.508327
396,1.251e-05,-62.889874,-62.889874,-55.06448
397,1.253e-05,-61.682686,-61.682686,-55.675808
398,1.255e-05,-60.442932,-60.442932,-56.346462
399,1.257e-05,-59.17055,-59.17055,-57.07742
400,1.259e-05,-57.865505,-104.22446,-57.865505
401,1.261e-05,-56.527855,-56.527855,-58.707302
402,1.263e-05,-55.158184,-55.158184,-59.599148
403,1.266e-05,-53.04514,-53.04514,-60.540554
404,1.268e-05,-51.59844,-51.59844,-61.527126
405,1.27e-05,-50.12215,-50.12215,-62.555447
406,1.272e-05,-48.61696,-48.61696,-63.669704
407,1.274e-05,-47.083572,-47.083572,-64.84769
408,1.276e-05,-45.522675,-45.522675,-66.085724
409,1.279e-05,-43.13129,-43.13129,-67.38187
410,1.281e-05,-41.504677,-41.504677,-68.733185
411,1.283e-05,-39.852997,-39.852997,-70.133575
412,1.285e-05,-38.17694,-38.17694,-71.573265
413,1.287e-05,-36.47721,-36.47721,-73.04495
414,1.289e-05,-34.754498,-34.754498,-74.541534
415,1.292e-05,-32.12886,-32.12886,-76.05789
416,1.294e-05,-30.351736,-30.351736,-77.58865
417,1.296e-05,-28.554068,-28.554068,-79.12601
418,1.298e-05,-26.736547,-26.736547,-80.65945
419,1.3e-05,-24.899874,-24.899874,-82.1824
420,1.302e-05,-23.04474,-23.04474,-83.68874
421,1.305e-05,-20.228954,-20.228954,-85.172874
422,1.307e-05,-18.330719,-18.330719,-86.62967
423,1.309e-05,-16.41646,-16.41646,-88.0535
424,1.311e-05,-14.486874,-14.486874,-89.4363
425,1.313e-05,-12.542656,-12.542656,-90.76663
426,1.315e-05,-10.584502,-10.584502,-92.046906
427,1.317e-05,-8.613109,-8.613109,-93.27395
428,1.32e-05,-5.632716,-5.632716,-94.441925
429,1.322e-05,-3.6312675,-3.6312675,-95.54764
430,1.324e-05,-1.6190143,-1.6190143,-96.58548
431,1.326e-05,0.40334758,0.40334758,-97.54934
432,1.328e-05,2.4351223,2.4351223,-98.43338
433,1.33e-05,4.475614,4.475614,-99.23123
434,1.333e-05,7.5511737,7.5511737,-99.93802
435,1.335e-05,9.610413,9.610413,-100.54788
436,1.337e-05,11.675934,11.675934,-101.054955
437,1.339e-05,13.747042,13.747042,-101.45291
438,1.341e-05,15.823037,15.823037,-101.73587
439,1.343e-05,17.903229,17.903229,-101.89847
440,1.345e-05,19.986916,19.986916,-101.936066
441,1.348e-05,23.117487,23.117487,-101.8472
442,1.35e-05,25.206875,25.206875,-101.626495
443,1.352e-05,27.297329,27.297329,-101.27371
444,1.354e-05,29.388147,29.388147,-100.78811
445,1.356e-05,31.478636,31.478636,-100.16921
446,1.358e-05,33.568104,33.568104,-99.415306
447,1.361e-05,36.698856,36.698856,-98.522736
448,1.363e-05,38.782715,38.782715,-97.48245
449,1.365e-05,40.863113,40.863113,-96.28103
450,1.367e-05,42.939358,42.939358,-94.90359
451,1.369e-05,45.01075,45.01075,-93.339386
452,1.371e-05,47.076588,47.076588,-91.583275
453,1.373e-05,49.13619,49.13619,-89.62356
454,1.376e-05,52.21236,52.21236,-87.4534
455,1.378e-05,54.253304,54.253304,-85.07669
456,1.38e-05,56.28557,56.28557,-82.48538
457,1.382e-05,58.30846,58.30846,-79.68045
458,1.384e-05,60.32128,60.32128,-76.662865
459,1.386e-05,62.323334,62.323334,-73.433624
460,1.388e-05,64.31393,64.31393,-69.995636
461,1.39e-05,66.29236,66.29236,-66.349396
462,1.393e-05,69.23569,69.23569,-62.495144
463,1.395e-05,71.18068,71.18068,-58.43411
464,1.397e-05,73.11108,73.11108,-54.168484
465,1.399e-05,75.026184,75.026184,-49.703396
466,1.401e-05,76.92531,76.92531,-45.045677
467,1.403e-05,78.807755,78.807755,-40.204857
468,1.405e-05,80.67282,80.67282,-35.193386
469,1.407e-05,82.51981,82.51981,-30.02566
